pow,pos,poa,algorand,ouroboros,avalanche,fnp2,con_two,con_many,majority
0.0,0.5,0.04,0.0,0.0,0.0,0.64,0.94,1.0,0.44
0.1,0.14,0.0,0.0,0.0,0.0,0.52,0.96,0.98,0.44
0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.96,1.0,0.52
0.0,0.02,0.0,0.0,0.0,0.0,0.58,0.96,1.0,0.48
0.38,0.18,0.0,0.0,0.0,0.0,0.48,0.96,1.0,0.44
0.0,0.06,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.4
0.08,0.22,0.0,0.0,0.0,0.0,0.64,0.94,1.0,0.52
0.08,0.2,0.0,0.0,0.0,0.0,0.48,0.92,1.0,0.44
0.0,0.26,0.0,0.0,0.0,0.0,0.54,0.92,1.0,0.52
0.82,0.14,0.0,0.0,0.0,0.0,0.58,1.0,0.96,0.7
0.04,0.0,0.0,0.0,0.0,0.0,0.48,0.9,1.0,0.46
0.08,0.1,0.0,0.0,0.0,0.0,0.48,0.88,0.98,0.6
0.64,0.06,0.0,0.0,0.0,0.0,0.58,0.86,1.0,0.54
0.0,0.08,0.0,0.0,0.0,0.0,0.42,0.94,0.98,0.54
0.72,0.78,0.36,0.1,0.32,0.0,0.36,0.92,0.98,0.54
0.0,0.06,0.0,0.0,0.0,0.0,0.56,0.96,1.0,0.46
0.1,0.72,0.32,0.14,0.18,0.0,0.4,0.98,1.0,0.34
0.12,0.06,0.0,0.0,0.0,0.0,0.56,0.96,0.98,0.44
0.22,0.06,0.0,0.0,0.0,0.0,0.46,0.98,1.0,0.5
0.02,0.02,0.0,0.0,0.0,0.0,0.48,0.88,1.0,0.46
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.94,0.98,0.58
0.22,0.58,0.04,0.0,0.0,0.0,0.46,0.96,1.0,0.5
0.34,0.0,0.0,0.0,0.0,0.0,0.54,0.96,1.0,0.5
0.08,0.0,0.0,0.0,0.0,0.0,0.48,0.96,1.0,0.52
0.22,0.14,0.0,0.0,0.0,0.0,0.4,0.96,1.0,0.56
0.8,0.08,0.0,0.0,0.0,0.0,0.6,0.96,0.98,0.64
0.76,0.0,0.0,0.0,0.0,0.0,0.46,0.94,0.98,0.56
0.16,0.28,0.0,0.0,0.0,0.0,0.42,0.92,1.0,0.3
0.02,0.1,0.0,0.0,0.0,0.0,0.44,0.98,1.0,0.5
0.5,0.06,0.0,0.0,0.0,0.0,0.52,0.94,0.98,0.48
0.22,0.0,0.0,0.0,0.0,0.0,0.52,0.98,1.0,0.44
0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.96,1.0,0.36
0.18,0.0,0.0,0.0,0.0,0.0,0.54,0.94,0.98,0.42
0.3,0.16,0.0,0.0,0.0,0.0,0.56,0.94,1.0,0.46
0.02,0.02,0.0,0.0,0.0,0.0,0.54,0.96,0.98,0.44
0.32,0.18,0.0,0.0,0.0,0.0,0.42,0.94,1.0,0.52
0.02,0.94,0.74,0.64,0.7,0.0,0.46,0.9,1.0,0.38
0.42,0.0,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.48
0.28,0.0,0.0,0.0,0.0,0.0,0.46,0.94,0.98,0.42
0.36,0.04,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.44
0.36,0.0,0.0,0.0,0.0,0.0,0.58,0.92,1.0,0.58
0.1,0.38,0.04,0.0,0.0,0.0,0.46,0.92,1.0,0.46
0.98,0.04,0.0,0.0,0.0,0.0,0.46,0.96,1.0,0.56
0.16,0.28,0.0,0.0,0.0,0.0,0.46,0.94,0.98,0.44
0.14,0.76,0.06,0.0,0.04,0.0,0.44,0.92,1.0,0.42
0.1,0.7,0.1,0.02,0.06,0.0,0.46,0.98,1.0,0.42
0.02,0.0,0.0,0.0,0.0,0.0,0.4,0.88,1.0,0.5
0.2,0.08,0.0,0.0,0.0,0.0,0.52,0.92,0.98,0.64
0.04,0.3,0.0,0.0,0.0,0.0,0.4,0.98,0.98,0.42
0.4,0.54,0.1,0.02,0.0,0.0,0.5,0.9,1.0,0.42
0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.98,1.0,0.4
0.18,0.6,0.14,0.0,0.04,0.0,0.52,0.9,1.0,0.54
0.02,0.04,0.0,0.0,0.0,0.0,0.56,0.94,1.0,0.5
0.28,0.1,0.0,0.0,0.0,0.0,0.4,0.92,1.0,0.46
0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.92,1.0,0.48
0.0,0.02,0.0,0.0,0.0,0.0,0.4,0.98,0.98,0.54
0.18,0.06,0.0,0.0,0.0,0.0,0.52,0.96,1.0,0.42
0.0,0.14,0.0,0.0,0.0,0.0,0.52,0.96,1.0,0.34
0.02,0.0,0.0,0.0,0.0,0.0,0.52,1.0,1.0,0.34
0.14,0.02,0.0,0.0,0.0,0.0,0.44,0.92,1.0,0.54
0.02,0.08,0.0,0.0,0.0,0.0,0.48,0.98,1.0,0.68
0.04,0.06,0.0,0.0,0.0,0.0,0.54,0.96,0.98,0.5
0.04,0.28,0.0,0.0,0.0,0.0,0.4,0.96,1.0,0.58
0.02,0.04,0.0,0.0,0.0,0.0,0.46,0.98,1.0,0.52
0.02,0.08,0.0,0.0,0.0,0.0,0.4,0.9,1.0,0.48
0.2,0.06,0.0,0.0,0.0,0.0,0.52,0.94,1.0,0.48
0.04,0.0,0.0,0.0,0.0,0.0,0.34,0.98,1.0,0.52
0.04,0.2,0.0,0.0,0.0,0.0,0.5,0.98,1.0,0.64
0.56,0.0,0.0,0.0,0.0,0.0,0.36,0.96,1.0,0.46
0.0,0.1,0.0,0.0,0.0,0.0,0.42,0.92,1.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.94,1.0,0.5
0.02,0.02,0.0,0.0,0.0,0.0,0.52,0.96,0.98,0.54
0.06,0.12,0.0,0.0,0.0,0.0,0.54,0.96,1.0,0.56
0.16,0.2,0.0,0.0,0.0,0.0,0.5,0.94,1.0,0.56
0.14,0.36,0.0,0.0,0.0,0.0,0.5,0.92,1.0,0.52
0.0,0.06,0.0,0.0,0.0,0.0,0.5,0.96,1.0,0.48
0.04,0.42,0.02,0.0,0.0,0.0,0.54,1.0,1.0,0.54
0.32,0.08,0.0,0.0,0.0,0.0,0.62,0.96,1.0,0.56
0.06,0.26,0.0,0.0,0.0,0.0,0.5,0.98,1.0,0.46
0.0,0.12,0.0,0.0,0.0,0.0,0.42,0.94,1.0,0.5
0.08,0.34,0.0,0.0,0.0,0.0,0.44,0.94,0.96,0.5
0.18,0.0,0.0,0.0,0.0,0.0,0.5,0.92,1.0,0.48
0.04,0.0,0.0,0.0,0.0,0.0,0.64,0.96,1.0,0.52
0.2,0.72,0.08,0.04,0.04,0.0,0.52,0.96,0.96,0.48
0.02,0.28,0.0,0.0,0.0,0.0,0.48,0.96,1.0,0.58
0.48,0.26,0.0,0.0,0.0,0.0,0.4,0.94,1.0,0.62
0.58,0.0,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.62
0.08,0.08,0.0,0.0,0.0,0.0,0.42,0.94,0.98,0.44
0.26,0.08,0.0,0.0,0.0,0.0,0.4,0.96,0.98,0.46
0.0,0.04,0.0,0.0,0.0,0.0,0.6,0.98,0.98,0.52
0.1,0.82,0.28,0.02,0.22,0.0,0.42,0.96,1.0,0.52
0.0,0.02,0.0,0.0,0.0,0.0,0.48,0.92,1.0,0.46
0.24,0.0,0.0,0.0,0.0,0.0,0.5,0.94,1.0,0.52
0.04,0.12,0.0,0.0,0.0,0.0,0.48,0.94,1.0,0.4
0.12,0.02,0.0,0.0,0.0,0.0,0.48,1.0,1.0,0.62
0.56,0.24,0.0,0.0,0.0,0.0,0.36,0.98,0.98,0.48
0.04,0.12,0.0,0.0,0.0,0.0,0.62,0.94,1.0,0.46
0.02,0.06,0.0,0.0,0.0,0.0,0.52,0.9,1.0,0.44
0.0,0.14,0.0,0.0,0.0,0.0,0.46,0.9,1.0,0.48
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.98,0.98,0.48
0.52,0.22,0.0,0.0,0.0,0.0,0.54,0.9,1.0,0.48
0.1,0.1,0.0,0.0,0.0,0.0,0.52,0.98,1.0,0.62
0.18,0.04,0.0,0.0,0.0,0.0,0.58,0.94,1.0,0.56
0.28,0.22,0.0,0.0,0.0,0.0,0.56,0.96,1.0,0.48
0.64,0.26,0.0,0.0,0.0,0.0,0.54,1.0,1.0,0.46
0.04,0.02,0.0,0.0,0.0,0.0,0.58,0.98,1.0,0.46
0.04,0.06,0.0,0.0,0.0,0.0,0.52,0.94,0.98,0.52
0.3,0.02,0.0,0.0,0.0,0.0,0.56,0.96,1.0,0.5
0.0,0.72,0.12,0.02,0.16,0.0,0.5,0.92,1.0,0.56
1.0,0.02,0.0,0.0,0.0,0.0,0.52,0.98,0.96,0.56
0.12,0.0,0.0,0.0,0.0,0.0,0.42,0.98,1.0,0.58
0.26,0.22,0.0,0.0,0.0,0.0,0.54,0.94,1.0,0.52
0.02,0.0,0.0,0.0,0.0,0.0,0.4,0.96,1.0,0.46
0.02,0.06,0.0,0.0,0.0,0.0,0.42,0.98,1.0,0.54
0.12,0.06,0.0,0.0,0.0,0.0,0.58,0.98,0.96,0.38
0.46,0.14,0.0,0.0,0.0,0.0,0.38,0.98,1.0,0.54
0.6,0.0,0.0,0.0,0.0,0.0,0.48,0.94,1.0,0.66
0.34,0.82,0.4,0.1,0.34,0.0,0.5,0.94,1.0,0.42
0.12,0.14,0.0,0.0,0.0,0.0,0.48,0.98,1.0,0.36
0.0,0.56,0.04,0.0,0.0,0.0,0.4,0.94,1.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.98,1.0,0.54
0.02,0.0,0.0,0.0,0.0,0.0,0.38,0.98,0.98,0.46
0.38,0.0,0.0,0.0,0.0,0.0,0.54,1.0,0.98,0.48
0.14,0.14,0.0,0.0,0.0,0.0,0.48,0.92,1.0,0.58
0.26,0.8,0.26,0.06,0.1,0.0,0.5,1.0,1.0,0.48
0.0,0.1,0.0,0.0,0.0,0.0,0.56,1.0,0.98,0.68
0.34,0.0,0.0,0.0,0.0,0.0,0.46,0.9,1.0,0.48
0.16,0.12,0.0,0.0,0.0,0.0,0.6,0.94,1.0,0.58
0.02,0.02,0.0,0.0,0.0,0.0,0.44,0.96,1.0,0.64
0.06,0.08,0.0,0.0,0.0,0.0,0.6,0.88,0.96,0.5
0.24,0.0,0.0,0.0,0.0,0.0,0.56,0.96,0.98,0.56
0.04,0.16,0.0,0.0,0.0,0.0,0.5,0.94,1.0,0.62
0.04,0.04,0.0,0.0,0.0,0.0,0.56,0.98,1.0,0.48
0.08,0.08,0.0,0.0,0.0,0.0,0.5,0.94,0.98,0.4
0.3,0.1,0.0,0.0,0.0,0.0,0.54,0.96,0.98,0.58
0.3,0.0,0.0,0.0,0.0,0.0,0.54,1.0,0.98,0.5
0.12,0.08,0.0,0.0,0.0,0.0,0.54,0.96,1.0,0.62
0.0,0.02,0.0,0.0,0.0,0.0,0.54,0.98,1.0,0.52
0.0,0.08,0.0,0.0,0.0,0.0,0.46,0.9,1.0,0.36
0.0,0.08,0.0,0.0,0.0,0.0,0.44,0.96,1.0,0.54
0.16,0.28,0.0,0.0,0.0,0.0,0.58,0.96,0.98,0.56
0.46,0.02,0.0,0.0,0.0,0.0,0.54,0.9,0.98,0.58
0.18,0.28,0.02,0.0,0.0,0.0,0.58,0.96,1.0,0.5
0.98,0.04,0.0,0.0,0.0,0.0,0.52,0.98,0.98,0.56
0.18,0.28,0.0,0.0,0.0,0.0,0.48,1.0,0.98,0.44
0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.9,1.0,0.58
0.06,0.56,0.0,0.0,0.0,0.0,0.44,1.0,1.0,0.5
0.02,0.02,0.0,0.0,0.0,0.0,0.52,0.98,0.98,0.58
0.02,0.0,0.0,0.0,0.0,0.0,0.46,0.96,1.0,0.5
0.92,0.0,0.0,0.0,0.0,0.0,0.5,0.92,0.98,0.4
0.14,0.0,0.0,0.0,0.0,0.0,0.52,0.9,0.98,0.58
0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.98,1.0,0.5
0.02,0.08,0.0,0.0,0.0,0.0,0.56,0.96,1.0,0.6
0.7,0.62,0.16,0.04,0.12,0.0,0.48,0.92,0.98,0.52
0.0,0.02,0.0,0.0,0.0,0.0,0.36,0.96,0.96,0.44
0.02,0.0,0.0,0.0,0.0,0.0,0.52,0.94,1.0,0.46
0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.86,1.0,0.4
0.0,0.12,0.0,0.0,0.0,0.0,0.48,0.86,0.98,0.52
0.18,0.0,0.0,0.0,0.0,0.0,0.52,0.96,1.0,0.56
0.02,0.18,0.0,0.0,0.0,0.0,0.54,0.94,1.0,0.66
0.26,0.48,0.04,0.02,0.04,0.0,0.44,0.92,1.0,0.5
0.0,0.02,0.0,0.0,0.0,0.0,0.48,0.96,1.0,0.36
0.1,0.6,0.22,0.02,0.1,0.0,0.46,0.94,1.0,0.5
0.02,0.32,0.02,0.0,0.0,0.0,0.46,0.98,1.0,0.6
0.22,0.02,0.0,0.0,0.0,0.0,0.54,0.92,1.0,0.44
0.48,0.28,0.0,0.0,0.0,0.0,0.48,0.98,0.98,0.54
0.1,0.66,0.12,0.0,0.08,0.0,0.56,0.88,1.0,0.52
0.1,0.18,0.0,0.0,0.0,0.0,0.46,0.98,0.96,0.6
0.0,0.08,0.0,0.0,0.0,0.0,0.52,1.0,0.98,0.56
0.0,0.12,0.0,0.0,0.0,0.0,0.62,0.96,1.0,0.56
0.8,0.02,0.0,0.0,0.0,0.0,0.4,0.96,0.98,0.48
0.02,0.66,0.2,0.04,0.22,0.0,0.56,0.92,0.98,0.62
0.24,0.16,0.0,0.0,0.0,0.0,0.56,0.98,0.98,0.5
0.5,0.22,0.0,0.0,0.0,0.0,0.48,0.96,1.0,0.64
0.04,0.7,0.18,0.04,0.1,0.0,0.54,0.94,1.0,0.44
0.04,0.5,0.02,0.0,0.04,0.0,0.44,0.98,1.0,0.5
0.18,0.0,0.0,0.0,0.0,0.0,0.58,1.0,0.98,0.58
0.4,0.04,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.52
0.0,0.6,0.04,0.0,0.0,0.0,0.52,0.94,1.0,0.38
0.1,0.0,0.0,0.0,0.0,0.0,0.56,0.98,1.0,0.58
0.02,0.04,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.48
0.02,0.88,0.56,0.24,0.52,0.0,0.48,1.0,1.0,0.54
0.0,0.3,0.0,0.0,0.02,0.0,0.46,0.92,1.0,0.52
0.54,0.04,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.5
