pow,pos,poa,algorand,ouroboros,avalanche,fnp2,con_two,con_many,majority
0.04,0.0,0.0,0.0,0.0,0.0,0.58,0.6,0.6,0.42
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.38,0.58,0.42
0.2,0.04,0.0,0.0,0.0,0.0,0.42,0.5,0.62,0.52
0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.5,0.64,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.6,0.74,0.44
0.02,0.0,0.0,0.0,0.0,0.0,0.52,0.58,0.58,0.5
0.0,0.02,0.0,0.0,0.0,0.0,0.52,0.44,0.62,0.58
0.02,0.0,0.0,0.0,0.0,0.0,0.46,0.58,0.62,0.56
0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.56,0.62,0.46
0.0,0.8,0.14,0.02,0.06,0.0,0.42,0.66,0.62,0.48
0.04,0.02,0.0,0.0,0.0,0.0,0.48,0.6,0.58,0.54
0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.56,0.56
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.58,0.66,0.44
0.02,0.16,0.0,0.0,0.0,0.0,0.46,0.6,0.66,0.54
0.02,0.0,0.0,0.0,0.0,0.0,0.44,0.38,0.66,0.42
0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.62,0.46,0.46
0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.56,0.68,0.58
0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.6,0.62,0.4
0.0,0.02,0.0,0.0,0.0,0.0,0.46,0.62,0.56,0.58
0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.52,0.56,0.52
0.02,0.02,0.0,0.0,0.0,0.0,0.52,0.56,0.46,0.62
0.0,0.04,0.0,0.0,0.0,0.0,0.6,0.54,0.62,0.6
0.06,0.0,0.0,0.0,0.0,0.0,0.42,0.48,0.64,0.5
0.02,0.02,0.0,0.0,0.0,0.0,0.64,0.56,0.56,0.44
0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.62,0.66,0.52
0.06,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.62,0.38
0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.6,0.52,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.56,0.52
0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.46,0.46,0.56
0.0,0.02,0.0,0.0,0.0,0.0,0.58,0.5,0.68,0.52
0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.5,0.58,0.64
0.06,0.02,0.0,0.0,0.0,0.0,0.4,0.62,0.56,0.54
0.16,0.0,0.0,0.0,0.0,0.0,0.52,0.5,0.52,0.56
0.02,0.0,0.0,0.0,0.0,0.0,0.46,0.6,0.7,0.48
0.04,0.0,0.0,0.0,0.0,0.0,0.46,0.64,0.58,0.54
0.04,0.04,0.0,0.0,0.0,0.0,0.5,0.6,0.56,0.54
